MW,KEGG,PathBank,WikiPathways,PFOCR
GPZYYYGYCRFPBU,False,False,False,
OLPAVFVRSHWADO,,False,False,
APKFDSVGJQXUKY,,False,False,
OPQNCARIZFLNLF,,False,False,False
AFSHKCWTGFDXJR,,False,False,False
ZPAKHHSWIYDSBJ,,False,False,False
KQNZDYYTLMIZCT,False,False,False,
CGGAHJGHSHWGLE,False,False,False,False
AGOYDEPGAOXOCK,False,,,
DJZCTUVALDDONK,False,False,False,False
PXXNTAGJWPJAGM,False,False,False,False
HESCAJZNRMSMJG,,False,False,False
QXRSDHAAWVKZLJ,False,False,False,
XOZIUKBZLSUILX,False,False,False,False
ULGZDMOVFRHVEP,,False,,
IDRYSCOQVVUBIJ,,False,False,False
CLQUUOKNEOQBSW,,False,False,False
AWMFUEJKWXESNL,False,False,False,False
SBBLTTCUMKGRJI,,False,False,False
KGRIGHVGXOOCOY,False,False,False,False
WJOASKOPJZDBAH,,False,False,False
NGOSGEYHKQYUTN,,False,False,False
DBTIHDIIXPQOFR,,False,False,False
ORPUAOXOPLNKNG,,False,False,False
UEIVQYHYALXCBD,,False,False,False
PFDLUBNRHMFBGI,,False,False,
RZPAKFUAFGMUPI,,False,False,
MNULEGDCPYONBU,False,False,False,False
QPRQJOHKNJIMGN,False,False,False,False
CMMLZMMKTYEOKV,False,False,False,False
MPPSDVYCCOJJIB,False,False,False,False
UZQBOFAUUTZOQE,,False,False,
BRJNQOSDCDNITN,,,False,False
YEXVXKIMPBHRQR,False,False,False,False
RXZBMPWDPOLZGW,False,,False,False
HPDHKHMHQGCNPE,False,False,False,False
SRJQTHAZUNRMPR,False,False,False,False
RDECBWLKMPEKPM,False,False,False,False
QJJXYPPXXYFBGM,,,,
IDWJWYPAJJDASX,False,False,False,False
WBPYTXDJUQJLPQ,,False,False,
MBMQEIFVQACCCH,False,False,False,
LYBOOCMZYUURMK,,False,False,False
ATCRIUVQKHMXSH,,False,False,False
OVSKIKFHRZPJSS,,False,False,
AKEUNCKRJATALU,,False,False,False
CQRYARSYNCAZFO,False,,False,
ILUJQPXNXACGAN,False,False,False,False
GLDQAMYCGOIJDV,,,False,False
CFFZDZCDUFSOFZ,,,,
DAUAQNGYDSHRET,False,False,False,
OPVAJFQBSDUNQA,False,False,False,False
UYEMGAFJOZZIFP,False,False,False,False
WVMWZWGZRAXUBK,,,,
IAVREABSGIHHMO,,False,False,False
IJFXRHURBJZNAO,,False,,False
OKVJCVWFVRATSG,,False,False,False
FVMDYYGIDFPZAX,,False,False,
QYOJSKGCWNAKGW,,,,False
OIUJHGOLFKDBSU,,,,False
ZENOXNGFMSCLLL,,False,,False
RGHHSNMVTDWUBI,,False,False,
FJKROLUGYXJWQN,,,,False
BVJSUAQZOZWCKN,False,False,False,False
HBMCQTHGYMTCOF,,False,,False
XQXPVVBIMDBYFF,,,,
KKADPXVIOXHVKN,,,,False
NRPFNQUDKRYCNX,False,False,False,False
LPNBBFKOUUSUDB,,False,False,
UBXDWYFLYYJQFR,False,False,,False
IZZIWIAOVZOBLF,False,False,False,False
RDOXTESZEPMUJZ,False,False,False,False
DFYRUELUNQRZTB,False,False,False,False
BSYNRYMUTXBXSQ,,,,
HUMNYLRZRPPJDN,,False,,False
WPYMKLBDIGXBTP,,False,,
WVDDGKGOMKODPV,,,,
IRIAEXORFWYRCZ,False,False,False,False
ZCTQGTTXIYCGGC,False,False,False,False
YWJXCIXBAKGUKZ,False,False,False,False
BJQHLKABXJIVAM,,False,False,
QFOHBWFCKVYLES,False,False,False,False
FLKPEMZONWLCSK,False,False,False,False
MGWAVDBGNNKXQV,False,False,False,False
WOZVHXUHUFLZGK,False,False,False,False
MTZQAGJQAFMTAQ,False,False,False,False
NUVBSKCKDOMJSU,False,False,False,False
LLLPDUXGHXIXIW,,,,False
LNTHITQWFMADLM,,False,,False
WXTMDXOMEHJXQO,,False,,
PUZSUVGRVHEUQO,False,False,False,False
HSRJKNPTNIJEKV,False,False,False,False
UUGLJVMIFJNVFH,False,False,False,False
QIAFMBKCNZACKA,False,False,,False
IGMNYECMUMZDDF,,,,False
QRMZSPFSDQBLIX,,,,
WUAXWQRULBZETB,False,False,False,False
LXCFILQKKLGQFO,False,False,False,False
QPJVMBTYPHYUOC,False,False,False,
HRNPZFOYXWWMFL,False,False,False,False
BVWTXUYLKBHMOX,False,False,False,False
YZBOVSFWWNVKRJ,False,False,False,False
DJDSLBVSSOQSLW,False,False,False,
VDTYHTVHFIIEIL,False,,False,False
ISWSIDIOOBJBQZ,,,,
WLJVXDMOQOGPHL,,,,False
WVHAUDNUGBNUDZ,False,False,,False
CTYRPMDGLDAWRQ,False,,,False
XNGIFLGASWRNHJ,,False,,False
QELSKZZBTMNZEB,False,False,False,False
YQUVCSBJEUQKSH,,False,,
KBPUBCVJHFXPOC,False,False,False,False
AAWZDTNXLSGCEK,,,,False
GHMLBKRAJCXXBS,,False,False,
YGSDEFSMJLZEOE,,,,False
ONJSZLXSECQROL,False,False,,
JXOHGGNKMLTUBP,,,,False
ANEBWDNUQVPSJT,False,False,False,False
JMSVCTWVEWCHDZ,,False,False,
KKEYFWRCBNTPAC,,False,False,False
MWOOGOJBHIARFG,,False,,False
NKRBAUXTIWONOV,False,False,False,False
XRKBRPFTFKKHEF,,False,False,False
CJGRGYBLAHPYOM,False,False,False,False
NZHGWWWHIYHZNX,False,False,False,
JPQWWJZORKTMIZ,False,False,False,False
YOVXRIACERVBAG,False,False,False,False
SMQUZDBALVYZAC,,False,False,False
UJHKVYPPCJBOSG,False,,False,False
IWYDHOAUDWTVEP,,False,False,
YOMSJEATGXXYPX,False,False,False,False
QFYYAIBEHOEZKC,False,False,False,False
YPGCWEMNNLXISK,False,False,False,False
TUODPMGCCJSJRH,False,False,False,False
JENQUCZZZGYHRW,False,False,False,False
CJBDUOMQLFKVQC,,False,False,False
KHTAGVZHYUZYMF,False,False,,False
QVWAEZJXDYOKEH,,,,False
DZAUWHJDUNRCTF,,False,False,False
YUGMCLJIWGEKCK,,,,
RGHMISIYKIHAJW,,,False,False
IADQVXRMSNIUEL,,,,False
FBTSUTGMWBDAAC,,False,False,False
BOLQJTPHPSDZHR,False,False,,
AYOLELPCNDVZKZ,False,False,False,
OLSDAJRAVOVKLG,False,False,False,False
BJJQJLOZWBZEGA,False,False,False,False
RAGZUCNPTLULOL,False,False,False,False
ZZEWMYILWXCRHZ,False,False,False,
KFDHKOFCRYUXLA,False,False,False,False
OYDCCWNLILCHDJ,False,False,False,False
YHXHKYRQLYQUIH,,False,False,False
ZHMMPVANGNPCBW,False,False,False,False
IPRPPFIAVHPVJH,,,,False
JVGVDSSUAVXRDY,,False,,
FUGYGGDSWSUORM,,False,False,False
HINCKJDFBMTHPK,False,False,False,False
AFDXODALSZRGIH,False,False,False,False
IEHPLRVWOHZKCS,,False,False,False
QQRSPHJOOXUALR,False,False,False,False
BWHOZHOGCMHOBV,False,False,False,False
QAIPRVGONGVQAS,,False,,False
LTGOIJNQWZWJRF,False,False,False,False
DIVLBIVDYADZPL,False,,False,False
FHRSHSOEWXUORL,False,False,False,False
CWVRJTMFETXNAD,,,False,
KJPRLNWUNMBNBZ,,False,False,False
WBYWAXJHAXSJNI,,,,False
YAADMLWHGMUGQL,False,False,False,False
OOCCDEMITAIZTP,,False,False,
PCMORTLOPMLEFB,,False,False,False
SFLMUHDGSQZDOW,,False,False,
JMFRWRFFLBVWSI,,False,False,
DKZBBWMURDFHNE,,False,False,False
ZTBAPEIDNUHRNC,False,False,False,False
AFWKBSMFXWNGRE,False,False,False,False
NMHMNPHRMNGLLB,,False,False,False
UMCDODPBPQMWQP,False,False,,False
AKWHTKRUNUYXDS,False,False,False,False
LIKYNOPXHGPMIH,False,False,False,
CJXMVKYNVIGQBS,,False,False,False
BPLQKQKXWHCZSS,False,False,False,
JRURYQJSLYLRLN,False,False,False,
KBEBGUQPQBELIU,False,False,False,False
XWAZTQUZONPJEW,False,False,False,False
WKWYNAMJWDRHBP,False,False,False,False
PZPATWACAAOHTJ,False,False,,False
PHFSBARLASYIFM,False,False,False,False
HLTAEJNADMCLOV,False,False,False,False
LHGVFZTZFXWLCP,,,,
GOQGGGANVKPMNH,,,,False
XMIIGOLPHOKFCH,,False,,False
HEFNNWSXXWATRW,False,,False,
QURCVMIEKCOAJU,False,False,,False
VHVOLFRBFDOUSH,False,False,False,
VOXXWSYKYCBWHO,,False,False,
DAELTTGCCPRYTP,False,False,False,False
SGDBTWWWUNNDEQ,,False,False,
CCRCUPLGCSFEDV,False,False,False,
ZYEMGPIYFIJGTP,,False,False,False
NHTGHBARYWONDQ,False,False,False,False
CLGNQAIRBLDHIN,False,False,False,False
UPMRZALMHVUCIN,False,False,False,False
PEMUHKUIQHFMTH,False,False,False,False
PMKQSEYPLQIEAY,False,False,False,False
DTUQWGWMVIHBKE,,,,False
BTNMPGBKDVTSJY,,,,
VABYUUZNAVQNPG,False,False,False,
KFEFLPDKISUVNR,False,False,False,False
XZCZKQZHJKYDQW,False,False,False,False
OLLPXZHNCXACMM,False,False,False,False
GTOFKXZQQDSVFH,,False,False,False
DOUMFZQKYFQNTF,,False,False,False
ZMQAAUBTXCXRIC,False,False,False,
OYTCTPHTVUEGCL,False,False,False,False
HUJXHFRXWWGYQH,,False,False,False
CDICDSOGTRCHMG,,False,False,False
LZFOPEXOUVTGJS,,False,False,False
PPBRXRYQALVLMV,,False,False,
MDKGKXOCJGEUJW,False,,False,False
QJVXKWHHAMZTBY,,False,False,False
ZYOPDNLIHHFGEC,False,False,False,False
RUVINXPYWBROJD,,False,False,False
KSEBMYQBYZTDHS,,False,,False
NNWHUJCUHAELCL,,False,False,
SVYIZYRTOYHQRE,False,False,,False
CGQCWMIAEPEHNQ,,,,
YGQHQTMRZPHIBB,False,False,False,False
COVFEVWNJUOYRL,False,False,False,False
VEGGRTFDFMUBPD,False,False,False,False
HEMSJKZDHNSSEW,False,False,False,False
FUCWJKJZOHOLEO,False,False,False,False
ALLWPCYJUTZQBK,False,False,False,False
WFJIVOKAWHGMBH,False,False,False,False
BLHLKJLSYHEOGY,False,False,False,False
OIPPWFOQEKKFEE,False,False,False,False
XWTYSIMOBUGWOL,False,False,False,False
GDVRUDXLQBVIKP,,False,False,
YROOZUQRTLHXIO,False,False,False,False
TUSDEZXZIZRFGC,False,False,False,False
AFSDNFLWKVMVRB,False,False,False,
UEHSSTYZXFBDNL,False,False,False,False
IYMHVUYNBVWXKH,False,False,False,False
RIUPLDUFZCXCHM,False,False,False,False
WXUQMTRHPNOXBV,False,False,False,
HHXMEXZVPJFAIJ,False,False,False,
WBDQDVXPSGTJAV,,False,False,False
CXCVEERYMJZMMM,,False,False,False
CYDMQBQPVICBEU,,False,False,
FMTDIUIBLCQGJB,False,,False,
JBIWCJUYHHGXTC,False,,False,
MHIGBKBJSQVXNH,False,False,False,False
VXPSARQTYDZXAO,False,False,False,False
DYKFCLLONBREIL,False,,False,
IWVCMVBTMGNXQD,,False,False,False
OFVLGDICTFRJMM,,,False,False
XTJANJPNCSBRIB,False,False,False,False
WEEGYLXZBRQIMU,,,False,False
KGEKLUUHTZCSIP,False,False,False,False
RDQSIADLBQFVMY,False,False,False,False
KDMDLRXLBMMBSU,,False,False,False
LFYXNXGVLGKVCJ,False,False,False,False
CKMXAIVXVKGGFM,,False,False,False
OKRAIIIRDYCGGZ,False,False,False,False
YVCUGZBVCHODNB,,False,False,False
CCBAAZXPXFYPBE,,False,False,False
WXNZYXJASJZABT,False,False,False,False
UKWQRDBDDIGHEQ,False,False,False,False
MRIFZKMKTDPBHR,False,False,False,False
OGLDWXZKYODSOB,False,False,False,False
GRWFGVWFFZKLTI,,,False,
YHQGMYUVUMAZJR,False,False,False,False
KQAZVFVOEIRWHN,False,False,False,False
UBAIOTDKPLIEDD,False,False,False,False
PNGIBNMUXNYIFZ,False,False,False,False
IBIPGYWNOBGEMH,,False,False,
RJWJHRPNHPHBRN,False,False,False,False
CYRRHDGXDUVPMO,False,False,False,False
LFJQCDVYDGGFCH,False,False,False,False
WTARULDDTDQWMU,,,False,False
UDIUFGIXIGLRSM,,False,False,False
DTGKSKDOIYIVQL,,False,False,False
VGWJUWSHYRJZKH,False,False,False,False
CRPUJAZIXJMDBK,,False,False,False
DSSYKIVIOFKYAU,,False,,
ULDHMXUKGWMISQ,,False,False,
LHDWRKICQLTVDL,False,False,False,
WTEVQBCEXWBHNA,,False,False,
NEHNMFOYXAPHSD,,False,False,
WTWBUQJHJGUZCY,,False,,False
ZVMJXSJCBLRAPD,False,False,False,False
ZXQYGBMAQZUVMI,False,False,False,False
KAATUXNTWXVJKI,False,False,False,False
FJDPATXIBIBRIM,False,False,False,False
ODZVWJRTEQQVCO,,False,False,
KMHXLGLJTQHEIM,,False,False,False
PHHROXLDZHUIGO,False,False,False,False
IHPKGUQCSIINRJ,False,,False,
YMBFCQPIMVLNIU,False,False,False,
LHXDLQBQYFFVNW,False,False,False,False
XQUXKZZNEFRCAW,False,False,False,False
AOZTYYBGNNXAOI,False,False,False,False
YKFLAYDHMOASIY,False,False,False,
DTTONLKLWRTCAB,False,False,False,False
AZKVWQKMDGGDSV,False,False,False,
IBFYXTRXDNAPMM,False,False,False,
ZJDOESGVOWAULF,,False,False,
DUAGQYUORDTXOR,,False,False,
GVVPGTZRZFNKDS,,,,False
KVRQGMOSZKPBNS,False,False,False,
CZSKPULURGIUQE,False,False,False,False
HMCYXRFNNOPPPR,False,False,False,False
JHNAOPCUAVPDKQ,False,False,False,False
BCYNGTTVQNJTCV,,False,False,False
VFYACENSDOLJGQ,False,False,False,False
KPUSIQDGYABESP,False,False,False,False
XMGQYMWWDOXHJM,,,False,False
CCEFMUBVSUDRLG,,False,False,False
CDOSHBSSFJOMGT,,,False,False
JNNGEAWILNVFFD,,False,False,False
AMBQHHVBBHTQBF,,False,False,
NFLGAXVYCFJBMK,,,False,
XHXUANMFYXWVNG,False,False,False,False
GZSDZJZIZBGBON,False,False,False,False
ACOBBFVLNKYODD,False,False,False,False
NKHVQSJVSMTQID,False,False,False,False
GVYLCNUFSHDAAW,False,False,False,False
UAHWPYUMFXYFJY,,,False,
KMRMUZKLFIEVAO,,False,False,False
QQZJCNSHAVQKIC,False,False,False,False
GLZPCOQZEFWAFX,,False,False,
HFPZCAJZSCWRBC,,False,,False
CDSMSBUVCWHORP,,,False,False
NDTYTMIUWGWIMO,,False,False,False
RUMOYJJNUMEFDD,,,False,False
WMHJCSAICLADIN,,False,False,
TZDMGBLPGZXHJI,,False,False,False
LWKGCZOYSGKTLB,False,False,False,False
NZGWDASTMWDZIW,,False,False,False
ROVGZAWFACYCSP,False,False,False,False
VJFUPGQZSXIULQ,False,False,False,False
OGCGGWYLHSJRFY,False,False,False,False
NDVASEGYNIMXJL,False,,False,
WUOACPNHFRMFPN,,,False,False
WSGPLSDARZNMCW,False,False,False,False
PUEUIRDVQIKCCG,,False,False,False
CSKKDSFETGLMSB,,,False,False
CSSBAEZXGJABKW,False,False,False,False
WRYLYDPHFGVWKC,False,False,False,False
MOYAFQVGZZPNRA,False,,False,
MGSRCZKZVOBKFT,False,False,False,
WFMIUXMJJBBOGJ,False,False,False,False
BAVONGHXFVOKBV,,False,False,
DDVNRFNDOPPVQJ,False,False,False,False
RRBYUSWBLVXTQN,False,False,False,False
DCSCXTJOXBUFGB,False,False,False,False
KTZIVFXVIOPPCI,False,False,False,False
JPVDGXUSNAEUIC,False,False,False,False
CRDAMVZIKSXKFV,,,False,
YHRUHBBTQZKMEX,,,False,
CUUMXRBKJIDIAY,False,False,False,False
WNRBYZQFEBIUGD,False,False,False,False
CXENHBSYCFFKJS,,,False,
QJJDNZGPQDGNDX,False,False,False,False
XFKGEQRMYJCXFK,False,False,False,False
KPQMCAKZRXOZLB,False,False,False,
JJRYPZMXNLLZFH,False,False,False,False
OZQAPQSEYFAMCY,,False,False,False
JLIDBLDQVAYHNE,,,,False
RIKWDZWVHUIUAM,,,,False
XTURYZYJYQRJDO,False,False,False,False
PXOYOCNNSUAQNS,False,False,False,False
SHUZZAXJEJPUGA,,False,False,
UEOKCUGZTJHPBW,False,False,False,False
ITYNGVSTWVVPIC,False,False,False,
RGZSQWQPBWRIAQ,,False,False,False
QMAYBMKBYCGXDH,False,False,False,False
VLXDPFLIRFYIME,False,False,False,False
XUEHVOLRMXNRKQ,False,False,False,False
ADIDQIZBYUABQK,False,False,False,False
SPCXZDDGSGTVAW,False,False,False,False
UZFLPKAIBPNNCA,False,False,False,False
JZQOJFLIJNRDHK,False,False,False,False
XJHDMGJURBVLLE,False,False,False,False
DCNRYQODUSSOKC,False,False,False,False
GEVWHIDSUOMVRI,False,False,False,False
SXYIRMFQILZOAM,False,,False,False
BLUAFEHZUWYNDE,False,False,False,False
NWSWVIKHALGAER,False,False,False,False
OVXAYHNZXBOVPV,False,False,False,False
YIRAHEODBQONHI,False,False,False,False
NPNUFJAVOOONJE,,False,False,
FSRZGYRCMPZNJF,False,False,False,False
OPFTUNCRGUEPRZ,False,False,False,False
BOPIMTNSYWYZOC,False,False,False,False
PSQYTAPXSHCGMF,False,,,False
YOVSPTNQHMDJAG,,False,False,False
VPDZRSSKICPUEY,False,False,False,False
SJFIYVCSGNWVPJ,False,False,False,False
SXWKLEULMBLXJM,False,False,False,False
NVEQFIOZRFFVFW,False,False,False,
NUXLUAXOQWMFEE,False,False,False,False
GXGJIOMUZAGVEH,False,False,False,False
KXLUWEYBZBGJRZ,False,False,False,False
HVAVUZLEYSAYGE,False,False,False,
FMMLMVQJDDLENY,False,False,False,False
HRYLQFBHBWLLLL,,False,False,False
JYWBCQDZTOFWOI,False,False,False,False
XJXXJYGANFEEDD,False,False,False,False
NETSQGRTUNRXEO,False,False,False,
DEMNMQDWPCIOLA,False,False,False,False
FUCYIEXQVQJBKY,,False,False,False
NIYXMGSLECQTQT,False,False,False,False
LIMRDFZTVWETFB,False,False,False,False
AUGQEEXBDZWUJY,False,False,False,False
BJDCWCLMFKKGEE,False,,False,
XIVFQYWMMJWUCD,,,False,False
WIQOUTANBFOBPB,False,False,False,False
GRTATZFIZSZURL,False,False,False,False
LXMUZMFQJGRVFW,False,False,False,False
RGPNOZYPJYBPCP,False,False,False,False
WJHFZYAELPOJIV,,,False,False
SYSLNQMKLROGCL,,,False,False
VWFJDQUYCIWHTN,,,,
VMDXHYHOJPKFEK,False,False,False,False
WRHGORWNJGOVQY,False,False,False,False
JLPUXFOGCDVKGO,,False,False,False
XMRKUJJDDKYUHV,,False,False,False
GXEGJTGWYVZSNR,,False,False,False
GAIBLDCXCZKKJE,,False,False,
QBKSWRVVCFFDOT,,False,False,False
TWVJWDMOZJXUID,False,False,False,False
WWHRTLINNBKCGL,False,False,False,False
CEVWVTGBJBHAMO,False,False,False,False
FAMPSKZZVDUYOS,,False,False,
FYQGBXGJFWXIPP,False,False,False,False
IIWNDLDEVPJIBT,False,False,False,False
VMEKKHYIQYOLHA,False,False,False,False
PUEUPUYRYIOTKZ,False,False,False,False
VJQAFLAZRVKAKM,False,False,False,
LYTPVRMVQVQYGM,False,False,False,False
MJURCEOLOMHLAX,False,False,False,False
CEVNHRPKRNTGKO,False,False,False,False
BCZFSDNVXODRAJ,False,False,False,False
MMVDOOAKJHDAMB,False,False,False,False
NFGXHKASABOEEW,False,False,False,False
CFWFJIRDZVFKJB,False,False,False,False
FQTLCLSUCSAZDY,,False,False,
REKADLCYCOKRRC,False,False,False,False
UKOTXHQERFPCBU,,False,,
GUDGKGBWXIZDPA,False,False,False,False
YGIVIHRLDOVJLL,,False,False,False
IZGYIFFQBZWOLJ,,,False,False
YARAJYKHRCCDLG,False,False,False,
BQBCCTYBKVNOPS,False,False,False,False
NTVXLOKDTRVPSZ,False,False,False,False
XZRVRYFILCSYSP,,False,False,False
OXZSJXCNOUZXAQ,False,False,False,False
DRGFRBPYLMWXJS,False,False,False,False
PFSTYGCNVAVZBK,False,False,False,False
FRMCCTDTYSRUBE,False,False,False,
DKYQYDPTWYXAFT,False,False,False,False
IXFPJGBNCFXKPI,False,False,False,
HNEGCRMUYSKRRR,False,False,False,False
QEBNYNLSCGVZOH,,False,False,False
HDVXJTYHXDVWQO,False,False,False,False
RJZWGDPBGWGJNU,False,False,False,False
NLUGUZJQJYVUHS,False,False,False,False
LINOMUASTDIRTM,False,False,False,False
NGQXJSTYWWTPOG,False,False,False,False
XTFOFYSQUZTRGJ,,False,False,False
YHBUQBJHSRGZNF,,False,False,False
ZKZMDXUDDJYAIB,False,False,False,False
WHMXLRRVANEOOG,,False,False,False
NJHXRWOUQCGQAV,,False,False,False
CGKMKXBKVBXUGK,False,False,False,False
CQJGVSCAFSXDSB,False,False,False,False
RSWGJHLUYNHPMX,,False,False,
PISLVTVZMHAKFK,False,False,False,False
VBFGMIUWGBSAGV,False,False,False,False
RAFGELQLHMBRHD,False,False,False,False
USEISAATSWUIGG,False,False,False,False
ZOWKQQIGQBVKSV,False,False,,False
JKPVSFQJGXEMSU,False,False,False,False
GMHWATCMBXIANN,False,False,False,False
WCEASIFXIDFWHE,False,False,False,False
ZEBMMHUDQRRILP,False,False,False,False
NFWKVWVWBFBAOV,False,False,False,False
XTLROSDJDZHIIK,False,False,False,False
BMZNJVXOLCBDPZ,False,False,False,False
UDYIPZFWVJJQJF,,,False,False
BTAURFWABMSODR,False,False,False,False
IWCWQNVIUXZOMJ,False,False,False,False
OINNEUNVOZHBOX,,,,
OXFPYCSNYOFUCH,,,False,False
IXORZMNAPKEEDV,,False,,False
ZHUFJGRQVHLFRM,,False,False,False
RSQSQJNRHICNNH,,,False,False
JBJGOHHQQSPYTO,,False,False,False
CZEMYYICWZPENF,,,False,False
WZRRJZYYGOOHRC,,False,False,False
NAOFYNMJUGRAFS,,False,False,False
MHVYWTXXZIFXDT,,,False,False
FJHVIRYYVWNHSM,False,False,False,False
OTTFLYUONKAFGT,False,False,False,False
MAKBJYBPYTYDBJ,False,False,False,False
OBYWPUMYSJSSFH,False,False,False,False
NEIGQRKMHFDLTK,False,False,False,False
NXCYBYJXCJWMRY,False,False,False,False
KEOQZUCOGXIEQR,False,False,False,False
ORMFWDWAJNERRN,False,False,False,False
DHKJGTMHEVCMKJ,False,False,False,False
MXYATHGRPJZBNA,,False,False,False
TYBGBKQPLBAYQG,False,False,False,False
HKQZUYOVMYOFIT,False,False,False,False
NWBWCXBPKTTZNQ,False,False,False,
XLRFZCAOXVMMEG,False,False,False,False
XUHJBXVYNBQQBD,False,False,False,
DLEDLHFNQDHEOJ,False,False,False,False
MPHXYQVSOFGNEN,,False,,
SNFRINMTRPQQLE,False,False,False,False
KGMSWPSAVZAMKR,,False,False,False
UYLBTGMINJIZAG,False,False,False,False
BQJRUJTZSGYBEZ,False,False,False,False
GGYKPYDKXLHNTI,False,False,False,False
RLCKHJSFHOZMDR,False,,,False
BOTWFXYSPFMFNR,False,,,
YRXRHZOKDFCXIB,False,False,False,False
ZRZNJUXESFHSIO,False,False,False,False
VJILEYKNALCDDV,False,False,False,False
IZJRIIWUSIGEAJ,False,,,False
PAHGJZDQXIOYTH,False,,,
MTGFYEHKPMOVNE,,,False,
XVULBTBTFGYVRC,,False,False,
SVMCGAKQNRLCHV,False,False,False,False
GPKYQTWWGVHMSD,False,False,False,False
CBOSLVQFGANWTL,False,False,False,False
SMCYLHSXVDDYCA,False,False,False,False
QFVOYBUQQBFCRH,False,False,False,False
WMCDWPXXDIUVBI,False,False,False,False
BDCURAWBZJMFIK,False,False,False,False
SOOGRVQQQMCVQZ,False,False,False,False
UURAUHCOJAIIRQ,False,False,False,False
QXVAWAHULUVLPT,False,False,False,False
LLYYNOVSVPBRGV,False,False,False,False
PZHWYURJZAPXAN,False,False,,False
JMVSBFJBMXQNJW,,,False,False
MWYYLZRWWNBROW,False,False,False,False
PTCAIPUXGKZZBJ,False,False,False,False
NVCUAFIUMZCPGV,False,False,False,False
WBBVXGHSWZIJST,False,False,False,False
KEOITPILCOILGM,False,False,False,False
VRFWJSCLROXBBW,False,False,False,False
JXSVIVRDWWRQRT,False,False,False,False
QGJZLNKBHJESQX,False,False,,False
IRQXZTBHNKVIRL,False,False,False,False
SREUSBYRKOPNJK,False,False,False,False
JBDMZGKDLMGOFR,False,False,False,
TVDLDADJOJWXBX,False,False,False,False
FHOKVOIILRHONR,False,,False,False
KQJSQWZMSAGSHN,False,False,False,False
VLYMLZRDCSQUQF,False,False,False,False
KBORUIMKALHADL,False,False,False,False
IHTCCHVMPGDDSL,False,False,False,False
IXQKXEUSCPEQRD,,False,,
NDYMQXYDSVBNLL,,False,,
AOHIGMQGPFTKQX,False,False,False,False
ABNDMUIXCBUBLO,False,False,False,False
FBGLZDYMEULGSX,False,False,False,False
PIGAXYFCLPQWOD,False,False,False,False
MBYLRWSUZLFUTO,False,False,False,False
HCEYJYMNIQHPPK,False,False,False,False
GXWUEMSASMVWKO,False,False,False,False
OFMXGFHWLZPCFL,False,False,False,False
IECPWNUMDGFDKC,False,False,False,False
LZKVXMYVBSNXER,False,False,False,False
WRBGCYVAJRRQKP,False,False,False,False
MPDGHEJMBKOTSU,False,False,False,
DJFUSGZOFOKWFY,False,False,False,False
VEFSVJGWJQPWFS,False,False,False,False
QMHCWDVPABYZMC,False,False,False,False
OLFGQBKWRYLUAQ,False,False,False,False
DYNIRWNERRSOEV,False,False,False,False
WAYNIXHIORQRDI,False,False,False,False
KBDSLGBFQAGHBE,False,False,,False
MDZKJHQSJHYOHJ,False,False,False,
BSALBDFYJLSIOZ,False,False,False,False
POGHHDUAPIJTLG,False,False,False,False
KPDOJFFZKAUIOE,False,False,False,
MAYJEFRPIKEYBL,False,False,False,
MIJYXULNPSFWEK,,False,False,
DLUTTXMPJCVUFR,False,False,False,False
ATZKAUGGNMSCCY,,,,False
JFACETXYABVHFD,False,False,False,False
LJMPUEBWSQXCRU,False,False,False,False
FXMIXHYJCNZLFE,False,False,False,False
IOSXSVZRTUWBHC,False,False,,False
MQUFAARYGOUYEV,,False,False,False
QYIMSPSDBYKPPY,,,,
KYWSCMDFVARMPN,False,False,False,False
CJHBVBNPNXOWBA,False,False,False,
YHJGJKRPDMVIKU,False,False,False,False
ZZKFDOQILIXHHH,False,False,False,False
FNRBOAGVUNHDIL,False,False,False,False
PTDAHAWQAGSZDD,False,False,False,False
IBZLICPLPYSFNZ,False,False,False,False
OKIHRVKXRCAJFQ,False,False,False,False
YYGNTYWPHWGJRM,,,,
AYDKOFQQBHRXEW,False,False,False,False
AYBKFVIPPCLFDH,False,False,False,False
VKCVPDRXEYKUOZ,False,False,False,False
WCGUUGGRBIKTOS,False,False,False,False
NGISIFNAHMKVQR,False,False,False,False
SRNKKOVWBXYHTK,False,False,False,False
SWAVOVMQOZIPBB,False,False,False,False
HGWBSMBLLOMJGT,,False,False,False
FBGYKZFPASGIAM,False,False,False,False
PBOUPDPWSRTITJ,False,False,False,False
YQJDYMVGIAROMZ,False,False,False,False
BZQRJBLJDFPOBX,False,False,False,False
ZAYHYNGKERKFHJ,False,False,False,False
OCDSWQXGIQUZCF,,False,False,False
MQZIGYBFDRPAKN,,False,,
RPOTZDWYDMWJPW,False,False,False,False
OENHQHLEOONYIE,,,,
VYIRVAXUEZSDNC,,False,False,False
GVOIABOMXKDDGU,,False,False,False
DMASLKHVQRHNES,,,,
GJFBHWJTMDTLNX,False,False,False,
FOHPEEJTFCJHNI,False,False,False,False
IMFOMPZKWQBDLQ,False,False,False,False
DHHWDJUUTBWANN,False,False,False,False
SJWWTRQNNRNTPU,False,False,False,False
TXBAOQMCVDHBKR,False,False,False,False
KBPHJBAIARWVSC,,False,,
ZVKOASAVGLETCT,False,False,False,False
YVLPJIGOMTXXLP,,False,,False
YDSRGWPRPWTZCK,False,False,False,
